molecule_chembl_id,bioactivity_class
CHEMBL3930270,active
CHEMBL3921347,active
CHEMBL1934633,active
CHEMBL5403085,active
CHEMBL3775664,active
CHEMBL5597898,active
CHEMBL329856,active
CHEMBL6036686,active
CHEMBL3355876,active
CHEMBL6044391,active
CHEMBL5839771,active
CHEMBL598307,active
CHEMBL4796407,active
CHEMBL127611,active
CHEMBL3929354,active
CHEMBL1090354,active
CHEMBL3623279,active
CHEMBL5981434,active
CHEMBL5556548,active
CHEMBL5903044,active
CHEMBL5984480,active
CHEMBL3092322,active
CHEMBL217092,active
CHEMBL4289682,active
CHEMBL5934422,active
CHEMBL1242027,inactive
CHEMBL1928301,active
CHEMBL4095063,active
CHEMBL6038402,active
CHEMBL3663925,active
CHEMBL5753139,active
CHEMBL6013835,active
CHEMBL5094282,active
CHEMBL166766,active
CHEMBL169200,active
CHEMBL5287438,active
CHEMBL5948070,active
CHEMBL4593230,active
CHEMBL5798855,active
CHEMBL4162767,active
CHEMBL6060780,active
CHEMBL3623281,active
CHEMBL248222,active
CHEMBL316127,active
CHEMBL4757724,active
CHEMBL5558842,active
CHEMBL5797186,active
CHEMBL2337368,inactive
CHEMBL3114701,active
CHEMBL5088423,active
CHEMBL5193016,active
CHEMBL3910297,active
CHEMBL5901984,inactive
CHEMBL1172947,inactive
CHEMBL113900,active
CHEMBL4514393,active
CHEMBL2437225,active
CHEMBL5178898,active
CHEMBL4871593,active
CHEMBL5280144,active
CHEMBL5783119,active
CHEMBL490569,active
CHEMBL5868518,active
CHEMBL2385959,active
CHEMBL598799,active
CHEMBL6031887,active
CHEMBL489058,active
CHEMBL5273342,active
CHEMBL5755010,active
CHEMBL1095463,inactive
CHEMBL3403517,active
CHEMBL5276304,active
CHEMBL391321,active
CHEMBL4444312,active
CHEMBL4060039,active
CHEMBL3699597,active
CHEMBL3671532,active
CHEMBL5952823,active
CHEMBL5290971,active
CHEMBL92961,active
CHEMBL243629,active
CHEMBL470219,active
CHEMBL5921108,active
CHEMBL5768513,active
CHEMBL5596876,active
CHEMBL5769228,active
CHEMBL1907763,active
CHEMBL595615,active
CHEMBL1630114,active
CHEMBL3263373,active
CHEMBL5774421,active
CHEMBL3819120,active
CHEMBL6031115,active
CHEMBL5968382,active
CHEMBL5218797,active
CHEMBL3739527,active
CHEMBL4554486,inactive
CHEMBL5997672,inactive
CHEMBL5632719,active
CHEMBL5759210,active
CHEMBL4077917,active
CHEMBL3622619,active
CHEMBL57347,active
CHEMBL590962,inactive
CHEMBL406845,active
CHEMBL338049,active
CHEMBL283682,active
CHEMBL113023,active
CHEMBL279459,active
CHEMBL3896476,active
CHEMBL5193123,active
CHEMBL506414,active
CHEMBL4439632,active
CHEMBL1173022,inactive
CHEMBL5575930,active
CHEMBL4435233,active
CHEMBL5758598,active
CHEMBL1828882,inactive
CHEMBL4468034,active
CHEMBL4097245,active
CHEMBL2381509,active
CHEMBL3982289,active
CHEMBL3622651,active
CHEMBL1242665,inactive
CHEMBL4755444,active
CHEMBL5834321,active
CHEMBL490768,active
CHEMBL4213400,active
CHEMBL3930620,active
CHEMBL5808896,active
CHEMBL5890119,active
CHEMBL5998236,active
CHEMBL2425085,active
CHEMBL5093794,active
CHEMBL193159,active
CHEMBL4226965,active
CHEMBL136404,active
CHEMBL5784687,active
CHEMBL5740925,active
CHEMBL4873600,active
CHEMBL3699584,active
CHEMBL5828469,active
CHEMBL3962233,active
CHEMBL4559807,active
CHEMBL1173249,inactive
CHEMBL5272345,active
CHEMBL4228672,active
CHEMBL2048790,active
CHEMBL3671585,active
CHEMBL5762000,active
CHEMBL80809,active
CHEMBL334026,inactive
CHEMBL5402816,active
CHEMBL5938232,active
CHEMBL4787536,active
CHEMBL4290869,active
CHEMBL4086056,active
CHEMBL391675,active
CHEMBL5413239,active
CHEMBL5397111,active
CHEMBL460732,active
CHEMBL2337371,inactive
CHEMBL4860527,active
CHEMBL202424,active
CHEMBL4870560,active
CHEMBL6048885,active
CHEMBL5756147,active
CHEMBL5771584,active
CHEMBL14952,active
CHEMBL93635,active
CHEMBL5783875,active
CHEMBL204330,active
CHEMBL5818001,active
CHEMBL5564483,active
CHEMBL338114,active
CHEMBL5967585,active
CHEMBL208286,active
CHEMBL5926958,active
CHEMBL3671507,active
CHEMBL1242852,active
CHEMBL2029697,inactive
CHEMBL5807044,active
CHEMBL4797515,active
CHEMBL5764261,active
CHEMBL4535949,active
CHEMBL5805600,active
CHEMBL4776833,active
CHEMBL4755651,active
CHEMBL6050653,active
CHEMBL6060784,active
CHEMBL589561,active
CHEMBL5172251,active
CHEMBL3808884,active
CHEMBL6028878,active
CHEMBL6002810,active
CHEMBL1240565,inactive
CHEMBL5194543,active
CHEMBL5985870,active
CHEMBL5975268,active
CHEMBL5567355,active
CHEMBL3234750,active
CHEMBL4464879,active
CHEMBL1089524,active
CHEMBL3931858,active
CHEMBL5943616,active
CHEMBL4458437,active
CHEMBL391778,active
CHEMBL5597851,active
CHEMBL6017659,active
CHEMBL5987816,active
CHEMBL5631269,active
CHEMBL2312652,inactive
CHEMBL4741922,active
CHEMBL3344214,active
CHEMBL3233766,active
CHEMBL5873702,active
CHEMBL3900054,active
CHEMBL1817965,active
CHEMBL3805774,active
CHEMBL589826,active
CHEMBL91925,active
CHEMBL2347961,active
CHEMBL5753671,active
CHEMBL1928312,active
CHEMBL5280575,active
CHEMBL4287141,active
CHEMBL3133756,active
CHEMBL5271978,active
CHEMBL5774126,active
CHEMBL4460261,active
CHEMBL4095195,inactive
CHEMBL4098409,active
CHEMBL3671561,active
CHEMBL1240545,inactive
CHEMBL3655342,active
CHEMBL5817509,active
CHEMBL602728,active
CHEMBL4072383,active
CHEMBL382073,active
CHEMBL4462528,active
CHEMBL3751976,active
CHEMBL3237948,active
CHEMBL4439680,active
CHEMBL3763360,active
CHEMBL5780056,active
CHEMBL366580,active
CHEMBL6053138,active
CHEMBL726,inactive
CHEMBL4796408,active
CHEMBL5800063,inactive
CHEMBL598797,active
CHEMBL5774120,active
CHEMBL3759085,active
CHEMBL1243283,active
CHEMBL116525,active
CHEMBL4087646,active
CHEMBL5909725,active
CHEMBL120069,active
CHEMBL3233789,active
CHEMBL3622679,active
CHEMBL5179357,active
CHEMBL5438940,active
CHEMBL5872595,active
CHEMBL2325087,active
CHEMBL213342,active
CHEMBL62176,active
CHEMBL6007810,inactive
CHEMBL4100377,active
CHEMBL1242294,active
CHEMBL3676355,active
CHEMBL5881330,active
CHEMBL5909441,active
CHEMBL95320,active
CHEMBL3622670,active
CHEMBL5876875,active
CHEMBL5763353,active
CHEMBL5613826,active
CHEMBL540701,active
CHEMBL5436965,active
CHEMBL6063848,active
CHEMBL6007769,active
CHEMBL3622622,active
CHEMBL3416634,active
CHEMBL4290568,active
CHEMBL5290095,active
CHEMBL5270309,active
CHEMBL5773016,active
CHEMBL5937548,active
CHEMBL337026,active
CHEMBL5275672,active
CHEMBL5810622,active
CHEMBL4091010,active
CHEMBL5989430,active
CHEMBL5961174,active
CHEMBL4780855,active
CHEMBL3676391,active
CHEMBL3639984,active
CHEMBL3814959,active
CHEMBL5279539,active
CHEMBL3263380,active
CHEMBL5189574,active
CHEMBL3765789,active
CHEMBL3676389,active
CHEMBL4560430,active
CHEMBL5933155,active
CHEMBL5765056,active
CHEMBL497803,active
CHEMBL5970993,active
CHEMBL3936505,active
CHEMBL4097369,active
CHEMBL5592873,active
CHEMBL1828880,inactive
CHEMBL1821876,inactive
CHEMBL1242568,active
CHEMBL256529,active
CHEMBL5756778,active
CHEMBL2312646,inactive
CHEMBL453336,inactive
CHEMBL4065301,inactive
CHEMBL3754785,active
CHEMBL5949488,active
CHEMBL5184048,active
CHEMBL304414,inactive
CHEMBL2035810,active
CHEMBL5843334,active
CHEMBL4072048,active
CHEMBL3219135,active
CHEMBL4759031,active
CHEMBL5085136,active
CHEMBL3959632,active
CHEMBL4743998,active
CHEMBL3608434,active
CHEMBL3676340,active
CHEMBL5202381,active
CHEMBL311109,active
CHEMBL5289859,active
CHEMBL3604921,active
CHEMBL5746224,active
CHEMBL1242572,active
CHEMBL205966,active
CHEMBL5962683,active
CHEMBL5844546,active
CHEMBL5425734,active
CHEMBL5523462,active
CHEMBL3921655,active
CHEMBL5270693,active
CHEMBL5077665,active
CHEMBL5786982,active
CHEMBL5815266,active
CHEMBL4583858,active
CHEMBL6014610,active
CHEMBL5196024,active
CHEMBL37373,active
CHEMBL214798,active
CHEMBL5982067,active
CHEMBL5566736,active
CHEMBL1830258,inactive
CHEMBL2047247,inactive
CHEMBL2087354,active
CHEMBL2047245,inactive
CHEMBL1683959,active
CHEMBL4586581,active
CHEMBL4064224,active
CHEMBL4076363,active
CHEMBL5814234,active
CHEMBL592240,inactive
CHEMBL5875616,active
CHEMBL53404,active
CHEMBL6036819,active
CHEMBL5984171,active
CHEMBL5289560,active
CHEMBL4787698,active
CHEMBL6004855,active
CHEMBL5269684,active
CHEMBL53850,active
CHEMBL5560662,inactive
CHEMBL6055510,active
CHEMBL300217,active
CHEMBL3904257,active
CHEMBL1097368,inactive
CHEMBL2325101,active
CHEMBL5755720,active
CHEMBL3979482,active
CHEMBL4284413,active
CHEMBL5939963,active
CHEMBL5765377,active
CHEMBL589832,inactive
CHEMBL3735474,active
CHEMBL5769390,active
CHEMBL437890,active
CHEMBL3753886,active
CHEMBL4522240,active
CHEMBL169570,active
CHEMBL5966730,active
CHEMBL5280288,active
CHEMBL452717,active
CHEMBL402339,active
CHEMBL4173470,active
CHEMBL4066951,active
CHEMBL5565187,active
CHEMBL4471235,active
CHEMBL3087196,active
CHEMBL2093928,active
CHEMBL1830259,inactive
CHEMBL4750734,active
CHEMBL3747570,inactive
CHEMBL4790583,active
CHEMBL3699616,active
CHEMBL5630913,active
CHEMBL5880754,active
CHEMBL160303,active
CHEMBL5806894,active
CHEMBL542887,active
CHEMBL144908,active
CHEMBL5565127,active
CHEMBL4530987,active
CHEMBL5811320,active
CHEMBL4750158,active
CHEMBL5193128,active
CHEMBL5905751,active
CHEMBL5208065,active
CHEMBL5874605,active
CHEMBL437885,active
CHEMBL5832255,active
CHEMBL1916949,inactive
CHEMBL5816578,active
CHEMBL5291481,active
CHEMBL2324873,active
CHEMBL4238771,inactive
CHEMBL584,inactive
CHEMBL461426,active
CHEMBL542755,active
CHEMBL3934539,active
CHEMBL5945723,active
CHEMBL380006,active
CHEMBL4449898,active
CHEMBL6035061,active
CHEMBL455434,active
CHEMBL1630110,active
CHEMBL3676364,active
CHEMBL129824,active
CHEMBL383499,active
CHEMBL428534,active
CHEMBL2029425,active
CHEMBL3924787,active
CHEMBL6040102,active
CHEMBL3699603,active
CHEMBL1172878,inactive
CHEMBL245798,active
CHEMBL1242476,active
CHEMBL4094086,active
CHEMBL5589715,active
CHEMBL234580,active
CHEMBL431191,active
CHEMBL380972,active
CHEMBL5769729,active
CHEMBL104244,active
CHEMBL5860886,active
CHEMBL5940517,active
CHEMBL5961822,active
CHEMBL5939208,active
CHEMBL597949,active
CHEMBL5824855,active
CHEMBL3676382,active
CHEMBL438075,inactive
CHEMBL4457447,active
CHEMBL4776073,active
CHEMBL5880562,active
CHEMBL3233784,active
CHEMBL1080271,inactive
CHEMBL474323,active
CHEMBL4103201,active
CHEMBL4218431,active
CHEMBL5976089,active
CHEMBL6028850,active
CHEMBL5807788,active
CHEMBL3671550,active
CHEMBL3948661,active
CHEMBL367442,active
CHEMBL2018756,active
CHEMBL126791,active
CHEMBL6013340,active
CHEMBL3898447,active
CHEMBL76444,active
CHEMBL3671541,active
CHEMBL187431,inactive
CHEMBL333231,active
CHEMBL5929586,active
CHEMBL5085143,active
CHEMBL4437599,active
CHEMBL5976949,active
CHEMBL115440,active
CHEMBL5775621,active
CHEMBL1241683,inactive
CHEMBL602645,inactive
CHEMBL53711,active
CHEMBL5200988,active
CHEMBL5271930,active
CHEMBL2448067,active
CHEMBL3297891,active
CHEMBL4094174,active
CHEMBL66101,inactive
CHEMBL5797927,active
CHEMBL247127,active
CHEMBL4740646,active
CHEMBL5814408,active
CHEMBL514566,active
CHEMBL36727,active
CHEMBL4529308,active
CHEMBL4759414,active
CHEMBL5276173,active
CHEMBL5987649,active
CHEMBL231663,active
CHEMBL5399653,active
CHEMBL6056699,active
CHEMBL4756020,active
CHEMBL5854622,active
CHEMBL92902,active
CHEMBL2348417,active
CHEMBL499534,active
CHEMBL327725,inactive
CHEMBL6014278,active
CHEMBL4288300,active
CHEMBL3671511,active
CHEMBL5991404,inactive
CHEMBL1630107,active
CHEMBL395591,active
CHEMBL4162882,active
CHEMBL3914159,active
CHEMBL4069003,active
CHEMBL5888021,active
CHEMBL5870511,active
CHEMBL3972168,active
CHEMBL4779681,active
CHEMBL5556531,active
CHEMBL2283253,inactive
CHEMBL3931038,active
CHEMBL4161396,active
CHEMBL6046965,active
CHEMBL6056244,active
CHEMBL6047998,active
CHEMBL5909666,active
CHEMBL5791987,active
CHEMBL5890488,active
CHEMBL3133752,active
CHEMBL3901622,active
CHEMBL2437473,inactive
CHEMBL308645,active
CHEMBL3663929,active
CHEMBL3671568,active
CHEMBL5978427,active
CHEMBL394057,active
CHEMBL1088901,active
CHEMBL591040,active
CHEMBL4468464,active
CHEMBL93461,active
CHEMBL5558098,active
CHEMBL544833,active
CHEMBL3980622,active
CHEMBL5870529,active
CHEMBL215716,active
CHEMBL251123,active
CHEMBL5962278,active
CHEMBL4062830,active
CHEMBL5941317,active
CHEMBL4441606,active
CHEMBL5172587,active
CHEMBL542729,active
CHEMBL469355,active
CHEMBL4439837,active
CHEMBL383760,active
CHEMBL5979912,active
CHEMBL5934619,active
CHEMBL5791250,active
CHEMBL5810106,active
CHEMBL5862356,active
CHEMBL4225828,active
CHEMBL4443413,active
CHEMBL5943408,active
CHEMBL5982094,active
CHEMBL5867430,active
CHEMBL6020599,active
CHEMBL5562445,active
CHEMBL461782,inactive
CHEMBL4207316,active
CHEMBL201307,active
CHEMBL4634499,active
CHEMBL5916687,active
CHEMBL4087489,inactive
CHEMBL4082724,active
CHEMBL2048907,active
CHEMBL3671477,active
CHEMBL4647073,active
CHEMBL5169900,inactive
CHEMBL3621220,active
CHEMBL5273741,active
CHEMBL5761151,active
CHEMBL5205022,active
CHEMBL4074248,active
CHEMBL5906808,active
CHEMBL62756,inactive
CHEMBL5414964,active
CHEMBL3416622,active
CHEMBL5630498,active
CHEMBL5284780,active
CHEMBL4089863,active
CHEMBL2178352,active
CHEMBL428777,active
CHEMBL3297900,active
CHEMBL4540138,active
CHEMBL6064652,active
CHEMBL5889186,active
CHEMBL1958032,inactive
CHEMBL1241300,inactive
CHEMBL5765903,active
CHEMBL308582,active
CHEMBL6001372,active
CHEMBL1683955,active
CHEMBL3939429,active
CHEMBL3929002,active
CHEMBL6050339,active
CHEMBL2337373,active
CHEMBL2087361,active
CHEMBL249509,active
CHEMBL3676381,active
CHEMBL63356,active
CHEMBL3622655,active
CHEMBL305194,active
CHEMBL3752248,active
CHEMBL1272222,active
CHEMBL4090686,active
CHEMBL5932750,active
CHEMBL5866695,active
CHEMBL4753389,active
CHEMBL1242666,active
CHEMBL589589,active
CHEMBL383030,inactive
CHEMBL5818903,active
CHEMBL2348415,active
CHEMBL4582195,active
CHEMBL4789811,active
CHEMBL1202061,active
CHEMBL5412895,active
CHEMBL5408433,active
CHEMBL3921555,active
CHEMBL5403478,active
CHEMBL6038992,active
CHEMBL3623282,active
CHEMBL599047,active
CHEMBL2029436,active
CHEMBL2333991,active
CHEMBL4072986,active
CHEMBL93173,active
CHEMBL3971939,active
CHEMBL165547,active
CHEMBL4084249,active
CHEMBL4849859,active
CHEMBL3818364,active
CHEMBL3818115,active
CHEMBL379093,active
CHEMBL5288957,active
CHEMBL5631065,active
CHEMBL2385991,active
CHEMBL4527630,active
CHEMBL5921524,active
CHEMBL434063,inactive
CHEMBL5901867,active
CHEMBL202556,active
CHEMBL2347965,active
CHEMBL3934134,active
CHEMBL5977553,active
CHEMBL5979639,active
CHEMBL4092951,active
CHEMBL345641,inactive
CHEMBL6037318,active
CHEMBL5780873,active
CHEMBL429827,active
CHEMBL3736508,active
CHEMBL590568,inactive
CHEMBL5881396,active
CHEMBL6030968,active
CHEMBL2048911,active
CHEMBL1254364,inactive
CHEMBL3759815,active
CHEMBL185853,active
CHEMBL2047248,inactive
CHEMBL1683961,active
CHEMBL3752916,active
CHEMBL398154,active
CHEMBL1204305,active
CHEMBL3894102,active
CHEMBL5203388,active
CHEMBL2031310,active
CHEMBL3671577,active
CHEMBL211003,active
CHEMBL5903629,active
CHEMBL3623283,active
CHEMBL4532034,active
CHEMBL5983063,active
CHEMBL3805775,active
CHEMBL3759356,active
CHEMBL3040597,active
CHEMBL2426278,active
CHEMBL472544,active
CHEMBL4062877,active
CHEMBL6026192,active
CHEMBL5998662,active
CHEMBL4527715,active
CHEMBL5746879,active
CHEMBL5432592,active
CHEMBL3961202,active
CHEMBL92985,active
CHEMBL5639966,active
CHEMBL1082012,active
CHEMBL2031299,active
CHEMBL5846813,active
CHEMBL56142,active
CHEMBL3775046,active
CHEMBL3943512,active
CHEMBL4557993,active
CHEMBL5873442,active
CHEMBL4082000,active
CHEMBL3233781,active
CHEMBL4794998,active
CHEMBL1242285,active
CHEMBL5965776,active
CHEMBL78700,active
CHEMBL3676387,active
CHEMBL428039,active
CHEMBL5919894,active
CHEMBL5281945,active
CHEMBL3739771,active
CHEMBL3962032,active
CHEMBL5181848,active
CHEMBL5093402,active
CHEMBL4078023,active
CHEMBL1087055,inactive
CHEMBL1683964,active
CHEMBL4578561,active
CHEMBL3234737,active
CHEMBL4208167,inactive
CHEMBL166307,active
CHEMBL3910915,active
CHEMBL5612882,inactive
CHEMBL5630624,active
CHEMBL1683975,active
CHEMBL4744207,active
CHEMBL6033304,active
CHEMBL3968784,active
CHEMBL5924448,active
CHEMBL6016272,active
CHEMBL113996,inactive
CHEMBL474431,active
CHEMBL342792,active
CHEMBL5902190,active
CHEMBL15202,active
CHEMBL4078801,active
CHEMBL3797839,inactive
CHEMBL5966530,active
CHEMBL4075015,active
CHEMBL5766959,active
CHEMBL5798489,active
CHEMBL5742539,active
CHEMBL3133912,inactive
CHEMBL5435735,active
CHEMBL5423287,active
CHEMBL5440989,active
CHEMBL1630578,inactive
CHEMBL2425092,active
CHEMBL4525935,active
CHEMBL5991165,active
CHEMBL5853497,active
CHEMBL6017480,active
CHEMBL357570,active
CHEMBL109631,active
CHEMBL5196318,active
CHEMBL6028594,active
CHEMBL2048903,active
CHEMBL5847656,active
CHEMBL5206600,active
CHEMBL4164936,active
CHEMBL5967802,active
CHEMBL3754301,active
CHEMBL327307,active
CHEMBL3922182,active
CHEMBL1946845,inactive
CHEMBL474324,active
CHEMBL295961,active
CHEMBL5077776,active
CHEMBL5994327,active
CHEMBL3674152,active
CHEMBL5865007,active
CHEMBL342828,active
CHEMBL5172573,active
CHEMBL3901943,active
CHEMBL524457,active
CHEMBL2029698,inactive
CHEMBL5184610,active
CHEMBL5741920,active
CHEMBL5192155,active
CHEMBL3085375,active
CHEMBL5898177,active
CHEMBL5803150,active
CHEMBL5591745,active
CHEMBL6036871,active
CHEMBL186580,active
CHEMBL310827,active
CHEMBL3740907,active
CHEMBL541586,active
CHEMBL5763689,active
CHEMBL6012249,active
CHEMBL5282118,active
CHEMBL5280589,active
CHEMBL3360605,active
CHEMBL6028585,active
CHEMBL5871673,active
CHEMBL6024052,active
CHEMBL6019942,active
CHEMBL501256,inactive
CHEMBL5612541,inactive
CHEMBL4062178,active
CHEMBL3344215,active
CHEMBL3344220,active
CHEMBL3344209,active
CHEMBL4104950,active
CHEMBL4277912,active
CHEMBL4474196,active
CHEMBL5798721,active
CHEMBL5935248,active
CHEMBL5751497,active
CHEMBL5898708,active
CHEMBL3917294,active
CHEMBL6054692,active
CHEMBL3671519,active
CHEMBL3612596,active
CHEMBL4476544,active
CHEMBL5178707,active
CHEMBL3357645,active
CHEMBL3357646,active
CHEMBL308593,active
CHEMBL3217993,active
CHEMBL328691,active
CHEMBL5940905,active
CHEMBL3906330,active
CHEMBL5980602,active
CHEMBL5188272,active
CHEMBL2324870,active
CHEMBL179451,active
CHEMBL3633152,active
CHEMBL5269747,active
CHEMBL4439066,active
CHEMBL5959742,active
CHEMBL1242202,active
CHEMBL3671570,active
CHEMBL5955109,active
CHEMBL128987,active
CHEMBL5949763,active
CHEMBL5864002,active
CHEMBL202360,active
CHEMBL3671529,active
CHEMBL3671506,active
CHEMBL5766528,active
CHEMBL411897,active
CHEMBL5854469,active
CHEMBL5185287,active
CHEMBL1202473,active
CHEMBL2112370,active
CHEMBL419501,active
CHEMBL2112369,active
CHEMBL1945645,inactive
CHEMBL4075530,active
CHEMBL597950,active
CHEMBL3671484,active
CHEMBL2283249,inactive
CHEMBL3671549,active
CHEMBL5856323,active
CHEMBL5420820,active
CHEMBL5976861,active
CHEMBL5583656,active
CHEMBL6030509,active
CHEMBL5748623,active
CHEMBL5945047,active
CHEMBL5857633,active
CHEMBL2064386,active
CHEMBL1645475,active
CHEMBL1714813,active
CHEMBL3806200,active
CHEMBL5968479,active
CHEMBL3633141,active
CHEMBL1448,inactive
CHEMBL5894059,active
CHEMBL5843126,active
CHEMBL5861063,active
CHEMBL3745929,inactive
CHEMBL5862301,active
CHEMBL3219504,active
CHEMBL3612592,active
CHEMBL501050,active
CHEMBL1946844,inactive
CHEMBL1928291,active
CHEMBL4458843,active
CHEMBL3416438,active
CHEMBL4098967,active
CHEMBL4556670,active
CHEMBL5593561,active
CHEMBL5794503,active
CHEMBL5269375,active
CHEMBL5741017,active
CHEMBL1645466,active
CHEMBL5176920,active
CHEMBL1271950,active
CHEMBL395883,active
CHEMBL3671516,active
CHEMBL1204360,active
CHEMBL3671512,active
CHEMBL3092309,active
CHEMBL2087357,active
CHEMBL93784,active
CHEMBL3098325,active
CHEMBL4127317,active
CHEMBL5754849,active
CHEMBL6059204,active
CHEMBL162034,active
CHEMBL5204970,active
CHEMBL77803,active
CHEMBL5773929,active
CHEMBL6052762,active
CHEMBL4214496,active
CHEMBL4213519,active
CHEMBL215171,active
CHEMBL5876618,active
CHEMBL5193247,active
CHEMBL150280,active
CHEMBL4795878,active
CHEMBL4786787,active
CHEMBL6015440,active
CHEMBL433520,active
CHEMBL3758768,active
CHEMBL5179495,active
CHEMBL3936761,active
CHEMBL3973435,active
CHEMBL6049568,active
CHEMBL4443483,active
CHEMBL5558907,active
CHEMBL4075917,active
CHEMBL5990162,active
CHEMBL1272324,active
CHEMBL7939,active
CHEMBL5631426,active
CHEMBL5208369,active
CHEMBL5571416,active
CHEMBL4113919,active
CHEMBL3234753,active
CHEMBL1947046,inactive
CHEMBL3678952,active
CHEMBL5870210,active
CHEMBL4515526,active
CHEMBL5411378,active
CHEMBL6030624,active
CHEMBL2031308,active
CHEMBL6007714,active
CHEMBL3753623,active
CHEMBL3985004,active
CHEMBL5207949,active
CHEMBL5870141,active
CHEMBL5196064,inactive
CHEMBL5885359,active
CHEMBL4084248,active
CHEMBL5203784,active
CHEMBL6002036,active
CHEMBL6011359,active
CHEMBL7699,inactive
CHEMBL598377,active
CHEMBL475594,active
CHEMBL5941741,active
CHEMBL5288582,active
CHEMBL4558324,active
CHEMBL5773851,active
CHEMBL3938794,active
CHEMBL214689,active
CHEMBL5893107,active
CHEMBL57366,active
CHEMBL4551557,active
CHEMBL1934625,active
CHEMBL31419,active
CHEMBL4549295,inactive
CHEMBL5203543,active
CHEMBL2448065,active
CHEMBL3921129,active
CHEMBL5777631,active
CHEMBL5957593,active
CHEMBL246489,active
CHEMBL3960911,active
CHEMBL2148050,active
CHEMBL4792279,active
CHEMBL3741473,active
CHEMBL572028,active
CHEMBL3983201,active
CHEMBL56802,active
CHEMBL5942609,active
CHEMBL5805206,active
CHEMBL4763697,active
CHEMBL3633932,active
CHEMBL1090350,active
CHEMBL5951245,active
CHEMBL5809880,active
CHEMBL3919447,active
CHEMBL4077064,active
CHEMBL5770582,active
CHEMBL3899216,active
CHEMBL5962327,active
CHEMBL4778894,active
CHEMBL2148047,active
CHEMBL5759524,active
CHEMBL3622674,active
CHEMBL5976416,active
CHEMBL4068839,active
CHEMBL399953,active
CHEMBL373025,active
CHEMBL5975399,active
CHEMBL3671488,active
CHEMBL5867757,active
CHEMBL6046442,active
CHEMBL3622666,active
CHEMBL4078182,active
CHEMBL5979555,active
CHEMBL5933314,active
CHEMBL3219502,active
CHEMBL3798658,inactive
CHEMBL566337,active
CHEMBL4070640,active
CHEMBL3671493,active
CHEMBL5793789,active
CHEMBL3360610,active
CHEMBL4225166,active
CHEMBL279035,inactive
CHEMBL3655336,active
CHEMBL249919,active
CHEMBL3234865,inactive
CHEMBL5742380,active
CHEMBL6003270,active
CHEMBL328704,active
CHEMBL3775148,active
CHEMBL5954592,active
CHEMBL1958030,inactive
CHEMBL3671489,active
CHEMBL5284486,active
CHEMBL4794670,active
CHEMBL6040882,active
CHEMBL3133821,active
CHEMBL2029434,active
CHEMBL3950630,active
CHEMBL5219777,active
CHEMBL324926,active
CHEMBL6060232,active
CHEMBL3353398,inactive
CHEMBL3353397,inactive
CHEMBL490987,active
CHEMBL5980340,active
CHEMBL94275,active
CHEMBL3893822,active
CHEMBL213818,active
CHEMBL442938,active
CHEMBL4557772,active
CHEMBL3963403,active
CHEMBL5568705,active
CHEMBL3671502,active
CHEMBL4082764,active
CHEMBL257411,active
CHEMBL4751768,active
CHEMBL1683952,inactive
CHEMBL5797069,active
CHEMBL5856814,active
CHEMBL5794447,active
CHEMBL3647420,active
CHEMBL3647417,active
CHEMBL207584,active
CHEMBL208292,active
CHEMBL4177348,active
CHEMBL1828881,inactive
CHEMBL4753008,active
CHEMBL6060270,active
CHEMBL5403588,active
CHEMBL4438905,active
CHEMBL5983676,active
CHEMBL3344212,active
CHEMBL514771,inactive
CHEMBL5892301,active
CHEMBL3612594,active
CHEMBL5072451,active
CHEMBL5864323,active
CHEMBL5985220,active
CHEMBL4587847,active
CHEMBL4068047,active
CHEMBL461811,active
CHEMBL4747893,active
CHEMBL5809604,active
CHEMBL5845171,active
CHEMBL1958026,inactive
CHEMBL5786240,active
CHEMBL5986263,active
CHEMBL6062319,active
CHEMBL5286014,active
CHEMBL4746377,active
CHEMBL5208679,active
CHEMBL5435941,active
CHEMBL5271106,active
CHEMBL3989868,active
CHEMBL6017760,active
CHEMBL507821,active
CHEMBL5285052,active
CHEMBL4080934,active
CHEMBL2420866,active
CHEMBL4093114,active
CHEMBL5087139,active
CHEMBL3975710,active
CHEMBL154080,inactive
CHEMBL5928387,active
CHEMBL4445265,active
CHEMBL5567814,active
CHEMBL5946968,active
CHEMBL3219506,active
CHEMBL3218000,active
CHEMBL5563369,active
CHEMBL2148051,active
CHEMBL5885084,active
CHEMBL497184,active
CHEMBL4092990,active
CHEMBL4091991,active
CHEMBL5271803,active
CHEMBL5633094,active
CHEMBL352954,active
CHEMBL4744985,active
CHEMBL3671485,active
CHEMBL3297897,active
CHEMBL52076,active
CHEMBL209343,active
CHEMBL5563885,active
CHEMBL5915322,active
CHEMBL5746876,active
CHEMBL5790882,active
CHEMBL5556281,active
CHEMBL4515673,active
CHEMBL5950205,active
CHEMBL6043073,active
CHEMBL207718,active
CHEMBL6061692,active
CHEMBL245278,active
CHEMBL397122,active
CHEMBL1643971,active
CHEMBL5892389,active
CHEMBL6050403,active
CHEMBL5430401,active
CHEMBL5290503,active
CHEMBL328955,active
CHEMBL2048796,active
CHEMBL4455321,inactive
CHEMBL5203385,active
CHEMBL500115,active
CHEMBL4089120,active
CHEMBL1830267,inactive
CHEMBL3676360,active
CHEMBL5182741,active
CHEMBL3699593,active
CHEMBL5887123,active
CHEMBL92936,active
CHEMBL4098412,active
